Species_1,Species_2,Distance,Dist *100
62857328,302317864,0.901042,90.1042
9633607,302317864,0.908922,90.8922
6136264,302317864,0.896194,89.6194
138873,302317864,0.878893,87.8893
237642071,302317864,0.892336,89.2336
71658847,302317864,0.081315,8.1315
18999349,302317864,0.863322,86.3322
338826805,302317864,0.894464,89.4464
550455635,302317864,0.894949,89.4949
422933778,302317864,0.902527,90.2527
56698740,302317864,0.889273,88.9273
33235706,302317864,0.877358,87.7358
23334622,302317864,0.897924,89.7924
23334619,302317864,0.876761,87.6761
401715658,302317864,0.897924,89.7924
389617268,302317864,0.897248,89.7248
378941792,302317864,0.894934,89.4934
817524604,302317864,0.891003,89.1003
6136266,302317864,0.895413,89.5413
6136265,302317864,0.895413,89.5413
726965494,302317864,0.866782,86.6782
726965490,302317864,0.866782,86.6782
726965486,302317864,0.866782,86.6782
726965482,302317864,0.866782,86.6782
726965478,302317864,0.863322,86.3322
753220758,302317864,0.884083,88.4083
208429852,302317864,0.878893,87.8893
34447098,302317864,0.904412,90.4412
23334612,302317864,0.903114,90.3114
698029512,302317864,0.892734,89.2734
672432742,302317864,0.865052,86.5052
672351302,302317864,0.863322,86.3322
302317864,302317864,0,0
283139266,302317864,0.866782,86.6782
229342012,302317864,0.892734,89.2734
212671461,302317864,0.074523,7.4523
182636909,302317864,0.055363,5.5363
166064279,302317864,0.051903,5.1903
164520995,302317864,0.017301,1.7301
92090662,302317864,0.081315,8.1315
22252953,302317864,0.865052,86.5052
601447521,302317864,0.908304,90.8304
557307522,302317864,0.889493,88.9493
544446249,302317864,0.865052,86.5052
514054828,302317864,0.901042,90.1042
514054822,302317864,0.901042,90.1042
514054816,302317864,0.901042,90.1042
514054798,302317864,0.901042,90.1042
514252782,302317864,0.859862,85.9862
482679745,302317864,0.866782,86.6782
416948801,302317864,0.865052,86.5052
402914238,302317864,0.865052,86.5052
322688187,302317864,0.880623,88.0623
294441962,302317864,0.865052,86.5052
41057570,302317864,0.895413,89.5413
400354852,302317864,0.901384,90.1384
359427494,302317864,0.865052,86.5052
353078721,302317864,0.017301,1.7301
38260414,302317864,0.863322,86.3322
38260410,302317864,0.870242,87.0242
38112399,302317864,0.863322,86.3322
38112395,302317864,0.866782,86.6782
156766565,302317864,0.877163,87.7163
156766545,302317864,0.877163,87.7163
156766537,302317864,0.880623,88.0623
156766533,302317864,0.878893,87.8893
156766529,302317864,0.878893,87.8893
156766505,302317864,0.877163,87.7163
149287217,302317864,0.863322,86.3322
21063917,302317864,0.877163,87.7163
21038821,302317864,0.866782,86.6782
241897474,302317864,0.875433,87.5433
32265024,302317864,0.892734,89.2734
18025358,302317864,0.904844,90.4844
47531122,302317864,0.892734,89.2734
204324151,302317864,0.870242,87.0242
195764992,302317864,0.868512,86.8512
KM052275,302317864,0.888496,88.8496
AY148187,302317864,0.892734,89.2734
M37899,302317864,0.878893,87.8893
KF214742,302317864,0.865052,86.5052
GQ411199,302317864,0.868512,86.8512
62857328,283139266,0.864583,86.4583
9633607,283139266,0.873606,87.3606
6136264,283139266,0.812312,81.2312
138873,283139266,0.816817,81.6817
237642071,283139266,0.863139,86.3139
71658847,283139266,0.868739,86.8739
18999349,283139266,0.03003,3.003
338826805,283139266,0.885886,88.5886
550455635,283139266,0.882828,88.2828
422933778,283139266,0.875451,87.5451
56698740,283139266,0.875375,87.5375
33235706,283139266,0.869811,86.9811
23334622,283139266,0.894895,89.4895
23334619,283139266,0.892606,89.2606
401715658,283139266,0.870871,87.0871
389617268,283139266,0.873394,87.3394
378941792,283139266,0.868668,86.8668
817524604,283139266,0.867012,86.7012
6136266,283139266,0.880734,88.0734
6136265,283139266,0.869725,86.9725
726965494,283139266,0.021021,2.1021
726965490,283139266,0.022523,2.2523
726965486,283139266,0.01952,1.952
726965482,283139266,0.024024,2.4024
726965478,283139266,0.025526,2.5526
753220758,283139266,0.816817,81.6817
208429852,283139266,0.818318,81.8318
34447098,283139266,0.869485,86.9485
23334612,283139266,0.876877,87.6877
698029512,283139266,0.888889,88.8889
672432742,283139266,0.03003,3.003
672351302,283139266,0.028529,2.8529
302317864,283139266,0.866782,86.6782
283139266,283139266,0,0
229342012,283139266,0.81982,81.982
212671461,283139266,0.870017,87.0017
182636909,283139266,0.870242,87.0242
166064279,283139266,0.870242,87.0242
164520995,283139266,0.866782,86.6782
92090662,283139266,0.868512,86.8512
22252953,283139266,0.078078,7.8078
601447521,283139266,0.876877,87.6877
557307522,283139266,0.880435,88.0435
544446249,283139266,0.043544,4.3544
514054828,283139266,0.876736,87.6736
514054822,283139266,0.875,87.5
514054816,283139266,0.878472,87.8472
514054798,283139266,0.878472,87.8472
514252782,283139266,0.045045,4.5045
482679745,283139266,0.039039,3.9039
416948801,283139266,0.040541,4.0541
402914238,283139266,0.033033,3.3033
322688187,283139266,0.818318,81.8318
294441962,283139266,0.028529,2.8529
41057570,283139266,0.873394,87.3394
400354852,283139266,0.888889,88.8889
359427494,283139266,0.034535,3.4535
353078721,283139266,0.868512,86.8512
38260414,283139266,0.03003,3.003
38260410,283139266,0.033033,3.3033
38112399,283139266,0.03003,3.003
38112395,283139266,0.036036,3.6036
156766565,283139266,0.815315,81.5315
156766545,283139266,0.815315,81.5315
156766537,283139266,0.815315,81.5315
156766533,283139266,0.815315,81.5315
156766529,283139266,0.815315,81.5315
156766505,283139266,0.816817,81.6817
149287217,283139266,0.031532,3.1532
21063917,283139266,0.815315,81.5315
21038821,283139266,0.039039,3.9039
241897474,283139266,0.813814,81.3814
32265024,283139266,0.815315,81.5315
18025358,283139266,0.884384,88.4384
47531122,283139266,0.812312,81.2312
204324151,283139266,0.887387,88.7387
195764992,283139266,0.881381,88.1381
KM052275,283139266,0.879646,87.9646
AY148187,283139266,0.888889,88.8889
M37899,283139266,0.816817,81.6817
KF214742,283139266,0.043544,4.3544
GQ411199,283139266,0.082583,8.2583
62857328,229342012,0.895833,89.5833
9633607,229342012,0.895911,89.5911
6136264,229342012,0.248447,24.8447
138873,229342012,0.061249,6.1249
237642071,229342012,0.866788,86.6788
71658847,229342012,0.887737,88.7737
18999349,229342012,0.829427,82.9427
338826805,229342012,0.890882,89.0882
550455635,229342012,0.890909,89.0909
422933778,229342012,0.895307,89.5307
56698740,229342012,0.889032,88.9032
33235706,229342012,0.873585,87.3585
23334622,229342012,0.887118,88.7118
23334619,229342012,0.889085,88.9085
401715658,229342012,0.890789,89.0789
389617268,229342012,0.891743,89.1743
378941792,229342012,0.894934,89.4934
817524604,229342012,0.891192,89.1192
6136266,229342012,0.889908,88.9908
6136265,229342012,0.899083,89.9083
726965494,229342012,0.81982,81.982
726965490,229342012,0.818318,81.8318
726965486,229342012,0.81982,81.982
726965482,229342012,0.818318,81.8318
726965478,229342012,0.818318,81.8318
753220758,229342012,0.173198,17.3198
208429852,229342012,0.037927,3.7927
34447098,229342012,0.884191,88.4191
23334612,229342012,0.891247,89.1247
698029512,229342012,0.884,88.4
672432742,229342012,0.818318,81.8318
672351302,229342012,0.818318,81.8318
302317864,229342012,0.892734,89.2734
283139266,229342012,0.81982,81.982
229342012,229342012,0,0
212671461,229342012,0.885615,88.5615
182636909,229342012,0.884083,88.4083
166064279,229342012,0.896194,89.6194
164520995,229342012,0.885813,88.5813
92090662,229342012,0.887543,88.7543
22252953,229342012,0.822823,82.2823
601447521,229342012,0.890957,89.0957
557307522,229342012,0.884058,88.4058
544446249,229342012,0.818318,81.8318
514054828,229342012,0.895833,89.5833
514054822,229342012,0.895833,89.5833
514054816,229342012,0.895833,89.5833
514054798,229342012,0.895833,89.5833
514252782,229342012,0.830729,83.0729
482679745,229342012,0.816817,81.6817
416948801,229342012,0.824324,82.4324
402914238,229342012,0.821321,82.1321
322688187,229342012,0.057715,5.7715
294441962,229342012,0.818318,81.8318
41057570,229342012,0.884404,88.4404
400354852,229342012,0.877822,87.7822
359427494,229342012,0.81982,81.982
353078721,229342012,0.884083,88.4083
38260414,229342012,0.818318,81.8318
38260410,229342012,0.818318,81.8318
38112399,229342012,0.81982,81.982
38112395,229342012,0.818318,81.8318
156766565,229342012,0.03287,3.287
156766545,229342012,0.036662,3.6662
156766537,229342012,0.04804,4.804
156766533,229342012,0.034134,3.4134
156766529,229342012,0.03287,3.287
156766505,229342012,0.031606,3.1606
149287217,229342012,0.818318,81.8318
21063917,229342012,0.103405,10.3405
21038821,229342012,0.816817,81.6817
241897474,229342012,0.035398,3.5398
32265024,229342012,0.235443,23.5443
18025358,229342012,0.891247,89.1247
47531122,229342012,0.235443,23.5443
204324151,229342012,0.880282,88.0282
195764992,229342012,0.880282,88.0282
KM052275,229342012,0.886726,88.6726
AY148187,229342012,0.882521,88.2521
M37899,229342012,0.05303,5.303
KF214742,229342012,0.818318,81.8318
GQ411199,229342012,0.821321,82.1321
62857328,212671461,0.901042,90.1042
9633607,212671461,0.901487,90.1487
6136264,212671461,0.883882,88.3882
138873,212671461,0.889081,88.9081
237642071,212671461,0.874088,87.4088
71658847,212671461,0.067591,6.7591
18999349,212671461,0.868284,86.8284
338826805,212671461,0.901213,90.1213
550455635,212671461,0.884848,88.4848
422933778,212671461,0.904332,90.4332
56698740,212671461,0.890815,89.0815
33235706,212671461,0.892453,89.2453
23334622,212671461,0.897747,89.7747
23334619,212671461,0.885563,88.5563
401715658,212671461,0.897747,89.7747
389617268,212671461,0.904587,90.4587
378941792,212671461,0.900563,90.0563
817524604,212671461,0.887348,88.7348
6136266,212671461,0.899083,89.9083
6136265,212671461,0.895413,89.5413
726965494,212671461,0.87175,87.175
726965490,212671461,0.87175,87.175
726965486,212671461,0.87175,87.175
726965482,212671461,0.87175,87.175
726965478,212671461,0.870017,87.0017
753220758,212671461,0.889081,88.9081
208429852,212671461,0.887348,88.7348
34447098,212671461,0.908088,90.8088
23334612,212671461,0.904679,90.4679
698029512,212671461,0.897747,89.7747
672432742,212671461,0.87175,87.175
672351302,212671461,0.87175,87.175
302317864,212671461,0.074523,7.4523
283139266,212671461,0.870017,87.0017
229342012,212671461,0.885615,88.5615
212671461,212671461,0,0
182636909,212671461,0.07799,7.799
166064279,212671461,0.081456,8.1456
164520995,212671461,0.067591,6.7591
92090662,212671461,0.081456,8.1456
22252953,212671461,0.875217,87.5217
601447521,212671461,0.89948,89.948
557307522,212671461,0.894928,89.4928
544446249,212671461,0.868284,86.8284
514054828,212671461,0.901042,90.1042
514054822,212671461,0.901042,90.1042
514054816,212671461,0.901042,90.1042
514054798,212671461,0.901042,90.1042
514252782,212671461,0.864818,86.4818
482679745,212671461,0.864818,86.4818
416948801,212671461,0.870017,87.0017
402914238,212671461,0.873484,87.3484
322688187,212671461,0.890815,89.0815
294441962,212671461,0.87175,87.175
41057570,212671461,0.902752,90.2752
400354852,212671461,0.902946,90.2946
359427494,212671461,0.870017,87.0017
353078721,212671461,0.071057,7.1057
38260414,212671461,0.87175,87.175
38260410,212671461,0.866551,86.6551
38112399,212671461,0.87175,87.175
38112395,212671461,0.870017,87.0017
156766565,212671461,0.887348,88.7348
156766545,212671461,0.885615,88.5615
156766537,212671461,0.890815,89.0815
156766533,212671461,0.887348,88.7348
156766529,212671461,0.887348,88.7348
156766505,212671461,0.887348,88.7348
149287217,212671461,0.87175,87.175
21063917,212671461,0.887348,88.7348
21038821,212671461,0.864818,86.4818
241897474,212671461,0.887348,88.7348
32265024,212671461,0.883882,88.3882
18025358,212671461,0.911612,91.1612
47531122,212671461,0.880416,88.0416
204324151,212671461,0.875217,87.5217
195764992,212671461,0.885615,88.5615
KM052275,212671461,0.888496,88.8496
AY148187,212671461,0.906412,90.6412
M37899,212671461,0.889081,88.9081
KF214742,212671461,0.868284,86.8284
GQ411199,212671461,0.866551,86.6551
62857328,182636909,0.885417,88.5417
9633607,182636909,0.894052,89.4052
6136264,182636909,0.894464,89.4464
138873,182636909,0.878893,87.8893
237642071,182636909,0.892336,89.2336
71658847,182636909,0.089965,8.9965
18999349,182636909,0.865052,86.5052
338826805,182636909,0.897924,89.7924
550455635,182636909,0.892929,89.2929
422933778,182636909,0.900722,90.0722
56698740,182636909,0.892734,89.2734
33235706,182636909,0.883019,88.3019
23334622,182636909,0.899654,89.9654
23334619,182636909,0.882042,88.2042
401715658,182636909,0.899654,89.9654
389617268,182636909,0.904587,90.4587
378941792,182636909,0.898687,89.8687
817524604,182636909,0.892734,89.2734
6136266,182636909,0.897248,89.7248
6136265,182636909,0.899083,89.9083
726965494,182636909,0.870242,87.0242
726965490,182636909,0.868512,86.8512
726965486,182636909,0.868512,86.8512
726965482,182636909,0.870242,87.0242
726965478,182636909,0.868512,86.8512
753220758,182636909,0.882353,88.2353
208429852,182636909,0.887543,88.7543
34447098,182636909,0.90625,90.625
23334612,182636909,0.908304,90.8304
698029512,182636909,0.901384,90.1384
672432742,182636909,0.868512,86.8512
672351302,182636909,0.868512,86.8512
302317864,182636909,0.055363,5.5363
283139266,182636909,0.870242,87.0242
229342012,182636909,0.884083,88.4083
212671461,182636909,0.07799,7.799
182636909,182636909,0,0
166064279,182636909,0.022491,2.2491
164520995,182636909,0.051903,5.1903
92090662,182636909,0.088235,8.8235
22252953,182636909,0.866782,86.6782
601447521,182636909,0.904844,90.4844
557307522,182636909,0.893116,89.3116
544446249,182636909,0.871972,87.1972
514054828,182636909,0.885417,88.5417
514054822,182636909,0.885417,88.5417
514054816,182636909,0.885417,88.5417
514054798,182636909,0.885417,88.5417
514252782,182636909,0.866782,86.6782
482679745,182636909,0.866782,86.6782
416948801,182636909,0.870242,87.0242
402914238,182636909,0.870242,87.0242
322688187,182636909,0.880623,88.0623
294441962,182636909,0.868512,86.8512
41057570,182636909,0.895413,89.5413
400354852,182636909,0.903114,90.3114
359427494,182636909,0.868512,86.8512
353078721,182636909,0.051903,5.1903
38260414,182636909,0.868512,86.8512
38260410,182636909,0.868512,86.8512
38112399,182636909,0.868512,86.8512
38112395,182636909,0.870242,87.0242
156766565,182636909,0.878893,87.8893
156766545,182636909,0.878893,87.8893
156766537,182636909,0.882353,88.2353
156766533,182636909,0.878893,87.8893
156766529,182636909,0.878893,87.8893
156766505,182636909,0.878893,87.8893
149287217,182636909,0.868512,86.8512
21063917,182636909,0.880623,88.0623
21038821,182636909,0.870242,87.0242
241897474,182636909,0.877163,87.7163
32265024,182636909,0.892734,89.2734
18025358,182636909,0.908304,90.8304
47531122,182636909,0.894464,89.4464
204324151,182636909,0.873702,87.3702
195764992,182636909,0.885813,88.5813
KM052275,182636909,0.886726,88.6726
AY148187,182636909,0.896194,89.6194
M37899,182636909,0.878893,87.8893
KF214742,182636909,0.871972,87.1972
GQ411199,182636909,0.871972,87.1972
62857328,166064279,0.890625,89.0625
9633607,166064279,0.907063,90.7063
6136264,166064279,0.892734,89.2734
138873,166064279,0.877163,87.7163
237642071,166064279,0.910584,91.0584
71658847,166064279,0.083045,8.3045
18999349,166064279,0.868512,86.8512
338826805,166064279,0.903114,90.3114
550455635,166064279,0.892929,89.2929
422933778,166064279,0.900722,90.0722
56698740,166064279,0.891003,89.1003
33235706,166064279,0.883019,88.3019
23334622,166064279,0.899654,89.9654
23334619,166064279,0.883803,88.3803
401715658,166064279,0.897924,89.7924
389617268,166064279,0.906422,90.6422
378941792,166064279,0.896811,89.6811
817524604,166064279,0.894464,89.4464
6136266,166064279,0.895413,89.5413
6136265,166064279,0.895413,89.5413
726965494,166064279,0.870242,87.0242
726965490,166064279,0.870242,87.0242
726965486,166064279,0.870242,87.0242
726965482,166064279,0.870242,87.0242
726965478,166064279,0.868512,86.8512
753220758,166064279,0.882353,88.2353
208429852,166064279,0.885813,88.5813
34447098,166064279,0.909926,90.9926
23334612,166064279,0.903114,90.3114
698029512,166064279,0.894464,89.4464
